Date,NO3N,Student_Flag
2/26/2017 13:29,0.030,
2/26/2017 13:59,0.030,
2/26/2017 14:29,0.093,
2/26/2017 14:59,0.132,
2/26/2017 15:29,0.161,
2/26/2017 15:59,0.091,
2/26/2017 16:29,0.121,
2/26/2017 16:59,0.138,
2/26/2017 17:29,0.113,
2/26/2017 17:59,0.175,
2/26/2017 18:29,0.093,
2/26/2017 18:59,0.152,
2/26/2017 19:29,0.067,
2/26/2017 19:59,0.030,
2/26/2017 20:29,0.121,
2/26/2017 20:59,0.108,
2/26/2017 21:29,0.120,
2/26/2017 21:59,0.191,
2/26/2017 22:29,0.138,
2/26/2017 22:59,0.094,
2/26/2017 23:29,0.064,
2/26/2017 23:59,0.127,
2/27/2017 0:29,0.098,
2/27/2017 0:59,0.091,
2/27/2017 1:29,0.115,
2/27/2017 1:59,0.129,
2/27/2017 2:29,0.065,
2/27/2017 2:59,0.030,
2/27/2017 3:29,0.159,
2/27/2017 3:59,0.120,
2/27/2017 4:29,0.062,
2/27/2017 4:59,0.075,
2/27/2017 5:29,0.030,
2/27/2017 5:59,0.086,
2/27/2017 6:29,0.030,
2/27/2017 6:59,0.030,
2/27/2017 7:29,0.135,
2/27/2017 7:59,0.070,
2/27/2017 8:29,0.076,
2/27/2017 8:59,0.063,
2/27/2017 9:29,0.030,
2/27/2017 9:59,0.030,
2/27/2017 10:29,0.030,
2/27/2017 10:59,0.110,
2/27/2017 11:29,0.070,
2/27/2017 11:59,0.066,
2/27/2017 12:29,0.094,
2/27/2017 12:59,0.128,
2/27/2017 13:29,0.030,
2/27/2017 13:59,0.075,
2/27/2017 14:29,0.108,
2/27/2017 14:59,0.092,
2/27/2017 15:29,0.095,
2/27/2017 15:59,0.068,
2/27/2017 16:29,0.186,
2/27/2017 16:59,0.180,
2/27/2017 17:29,0.167,
2/27/2017 17:59,0.129,
2/27/2017 18:29,0.030,
2/27/2017 18:59,0.101,
2/27/2017 19:29,0.088,
2/27/2017 19:59,0.030,
2/27/2017 20:29,0.088,
2/27/2017 20:59,0.099,
2/27/2017 21:29,0.083,
2/27/2017 21:59,0.030,
2/27/2017 22:29,0.030,
2/27/2017 22:59,0.030,
2/27/2017 23:29,0.085,
2/27/2017 23:59,0.137,
2/28/2017 0:29,0.114,
2/28/2017 0:59,0.108,
2/28/2017 1:29,0.157,
2/28/2017 1:59,0.181,
2/28/2017 2:29,0.152,
2/28/2017 2:59,0.218,
2/28/2017 3:29,0.191,
2/28/2017 3:59,0.093,
2/28/2017 4:29,0.205,
2/28/2017 4:59,0.086,
2/28/2017 5:29,0.148,
2/28/2017 5:59,0.030,
2/28/2017 6:29,0.079,
2/28/2017 6:59,0.030,
2/28/2017 7:29,0.096,
2/28/2017 7:59,0.080,
2/28/2017 8:29,0.064,
2/28/2017 8:59,0.141,
2/28/2017 9:29,0.075,
2/28/2017 9:59,0.030,
2/28/2017 10:29,0.159,
2/28/2017 10:59,0.072,
2/28/2017 11:29,0.134,
2/28/2017 11:59,0.103,
2/28/2017 12:29,0.138,
2/28/2017 12:59,0.130,
2/28/2017 13:29,0.119,
2/28/2017 13:59,0.158,
2/28/2017 14:29,0.151,
2/28/2017 14:59,0.172,
2/28/2017 15:29,0.218,
2/28/2017 15:59,0.210,
2/28/2017 16:29,0.245,
2/28/2017 16:59,0.303,
2/28/2017 17:29,0.211,
2/28/2017 17:59,0.138,
2/28/2017 18:29,0.139,
2/28/2017 18:59,0.202,
2/28/2017 19:29,0.190,
2/28/2017 19:59,0.197,
2/28/2017 20:29,0.124,
2/28/2017 20:59,0.078,
2/28/2017 21:29,0.128,
2/28/2017 21:59,0.121,
2/28/2017 22:29,0.159,
2/28/2017 22:59,0.188,
2/28/2017 23:29,0.242,
2/28/2017 23:59,0.073,
3/1/2017 0:29,0.135,
3/1/2017 0:59,0.284,
3/1/2017 1:29,0.030,
3/1/2017 1:59,0.154,
3/1/2017 2:29,0.132,
3/1/2017 2:59,0.109,
3/1/2017 3:29,0.174,
3/1/2017 3:59,0.139,
3/1/2017 4:29,0.153,
3/1/2017 4:59,0.134,
3/1/2017 5:29,0.178,
3/1/2017 5:59,0.110,
3/1/2017 6:29,0.168,
3/1/2017 6:59,0.133,
3/1/2017 7:29,2.038,1
3/1/2017 7:59,0.500,
3/1/2017 8:29,0.960,
3/1/2017 8:59,0.284,
3/1/2017 9:29,0.357,
3/1/2017 9:59,0.203,
3/1/2017 10:29,0.329,
3/1/2017 10:59,0.349,
3/1/2017 11:29,0.299,
3/1/2017 11:59,0.320,
3/1/2017 12:29,0.233,
3/1/2017 12:59,0.255,
3/1/2017 13:29,0.249,
3/1/2017 13:59,0.182,
3/1/2017 14:29,0.267,
3/1/2017 14:59,0.160,
3/1/2017 15:29,0.276,
3/1/2017 15:59,0.263,
3/1/2017 16:29,0.277,
3/1/2017 16:59,0.268,
3/1/2017 17:29,0.313,
3/1/2017 17:59,0.306,
3/1/2017 18:29,0.215,
3/1/2017 18:59,0.344,
3/1/2017 19:29,0.266,
3/1/2017 19:59,0.294,
3/1/2017 20:29,0.256,
3/1/2017 20:59,0.503,
3/1/2017 21:29,0.316,
3/1/2017 21:59,0.307,
3/1/2017 22:29,0.296,
3/1/2017 22:59,0.353,
3/1/2017 23:29,0.269,
3/1/2017 23:59,0.324,
3/2/2017 0:29,0.197,
3/2/2017 0:59,0.307,
3/2/2017 1:29,0.332,
3/2/2017 1:59,0.279,
3/2/2017 2:29,0.261,
3/2/2017 2:59,0.322,
3/2/2017 3:29,0.296,
3/2/2017 3:59,0.347,
3/2/2017 4:29,0.231,
3/2/2017 4:59,0.256,
3/2/2017 5:29,0.295,
3/2/2017 5:59,0.264,
3/2/2017 6:29,0.315,
3/2/2017 6:59,0.214,
3/2/2017 7:29,0.227,
3/2/2017 7:59,0.320,
3/2/2017 8:29,0.160,
3/2/2017 8:59,0.265,
3/2/2017 9:29,0.321,
3/2/2017 9:59,0.284,
3/2/2017 10:29,0.254,
3/2/2017 10:59,0.282,
3/2/2017 11:29,0.203,
3/2/2017 11:59,0.230,
3/2/2017 12:29,0.344,
3/2/2017 12:59,0.345,
3/2/2017 13:29,0.280,
3/2/2017 13:59,0.225,
3/2/2017 14:29,0.246,
3/2/2017 14:59,0.222,
3/2/2017 15:29,0.301,
3/2/2017 15:59,0.266,
3/2/2017 16:29,0.270,
3/2/2017 16:59,0.283,
3/2/2017 17:29,0.339,
3/2/2017 17:59,0.281,
3/2/2017 18:29,0.287,
3/2/2017 18:59,0.323,
3/2/2017 19:29,0.305,
3/2/2017 19:59,0.297,
3/2/2017 20:29,0.321,
3/2/2017 20:59,0.289,
3/2/2017 21:29,0.116,
3/2/2017 21:59,0.274,
3/2/2017 22:29,0.220,
3/2/2017 22:59,0.198,
3/2/2017 23:29,0.308,
3/2/2017 23:59,0.315,
3/3/2017 0:29,0.283,
3/3/2017 0:59,0.266,
3/3/2017 1:29,0.277,
3/3/2017 1:59,0.241,
3/3/2017 2:29,0.185,
3/3/2017 2:59,0.247,
3/3/2017 3:29,0.294,
3/3/2017 3:59,0.230,
3/3/2017 4:29,0.185,
3/3/2017 4:59,0.262,
3/3/2017 5:29,0.125,
3/3/2017 5:59,0.080,
3/3/2017 6:29,0.159,
3/3/2017 6:59,0.138,
3/3/2017 7:29,0.190,
3/3/2017 7:59,0.278,
3/3/2017 8:29,0.150,
3/3/2017 8:59,0.154,
3/3/2017 9:29,#VALUE!,
3/3/2017 9:59,#VALUE!,
3/3/2017 10:29,0.788,3
3/3/2017 10:59,0.561,
3/3/2017 11:29,0.163,
3/3/2017 11:59,0.710,3
3/3/2017 12:29,#VALUE!,
3/3/2017 12:59,0.368,
3/3/2017 13:29,0.256,
3/3/2017 13:59,0.254,
3/3/2017 14:29,0.298,
3/3/2017 14:59,0.186,
3/3/2017 15:29,0.303,
3/3/2017 15:59,0.326,
3/3/2017 16:29,0.313,
3/3/2017 16:59,0.364,
3/3/2017 17:29,0.280,
3/3/2017 17:59,0.204,
3/3/2017 18:29,0.321,
3/3/2017 18:59,0.253,
3/3/2017 19:29,0.222,
3/3/2017 19:59,0.211,
3/3/2017 20:29,0.219,
3/3/2017 20:59,0.233,
3/3/2017 21:29,0.226,
3/3/2017 21:59,0.272,
3/3/2017 22:29,0.270,
3/3/2017 22:59,0.276,
3/3/2017 23:29,0.226,
3/3/2017 23:59,0.353,
3/4/2017 0:29,0.294,
3/4/2017 0:59,0.269,
3/4/2017 1:29,0.270,
3/4/2017 1:59,0.216,
3/4/2017 2:29,0.307,
3/4/2017 2:59,0.249,
3/4/2017 3:29,0.280,
3/4/2017 3:59,0.271,
3/4/2017 4:29,0.301,
3/4/2017 4:59,0.269,
3/4/2017 5:29,0.401,
3/4/2017 5:59,0.202,
3/4/2017 6:29,0.239,
3/4/2017 6:59,0.335,
3/4/2017 7:29,0.328,
3/4/2017 7:59,0.247,
3/4/2017 8:29,0.332,
3/4/2017 8:59,0.276,
3/4/2017 9:29,0.340,
3/4/2017 9:59,0.291,
3/4/2017 10:29,0.315,
3/4/2017 10:59,0.262,
3/4/2017 11:29,0.278,
3/4/2017 11:59,0.300,
3/4/2017 12:29,0.311,
3/4/2017 12:59,0.330,
3/4/2017 13:29,0.314,
3/4/2017 13:59,0.494,
3/4/2017 14:29,0.374,
3/4/2017 14:59,0.346,
3/4/2017 15:29,0.381,
3/4/2017 15:59,0.313,
3/4/2017 16:29,0.383,
3/4/2017 16:59,0.373,
3/4/2017 17:29,0.407,
3/4/2017 17:59,0.351,
3/4/2017 18:29,0.337,
3/4/2017 18:59,0.370,
3/4/2017 19:29,0.391,
3/4/2017 19:59,0.371,
3/4/2017 20:29,0.297,
3/4/2017 20:59,0.384,
3/4/2017 21:29,0.352,
3/4/2017 21:59,0.314,
3/4/2017 22:29,0.394,
3/4/2017 22:59,0.329,
3/4/2017 23:29,0.270,
3/4/2017 23:59,0.359,
3/5/2017 0:29,0.399,
3/5/2017 0:59,0.258,
3/5/2017 1:29,0.375,
3/5/2017 1:59,0.277,
3/5/2017 2:29,0.365,
3/5/2017 2:59,0.323,
3/5/2017 3:29,0.302,
3/5/2017 3:59,0.304,
3/5/2017 4:29,0.347,
3/5/2017 4:59,0.301,
3/5/2017 5:29,0.326,
3/5/2017 5:59,0.355,
3/5/2017 6:29,0.359,
3/5/2017 6:59,0.403,
3/5/2017 7:29,0.316,
3/5/2017 7:59,0.406,
3/5/2017 8:29,0.328,
3/5/2017 8:59,0.360,
3/5/2017 9:29,0.377,
3/5/2017 9:59,0.332,
3/5/2017 10:29,0.305,
3/5/2017 10:59,0.285,
3/5/2017 11:29,0.282,
3/5/2017 11:59,0.274,
3/5/2017 12:29,0.345,
3/5/2017 12:59,0.297,
3/5/2017 13:29,0.329,
3/5/2017 13:59,0.334,
3/5/2017 14:29,0.359,
3/5/2017 14:59,0.398,
3/5/2017 15:29,0.318,
3/5/2017 15:59,0.377,
3/5/2017 16:29,0.389,
3/5/2017 16:59,0.324,
3/5/2017 17:29,0.308,
3/5/2017 17:59,0.407,
3/5/2017 18:29,0.365,
3/5/2017 18:59,0.380,
3/5/2017 19:29,0.408,
3/5/2017 19:59,0.360,
3/5/2017 20:29,0.379,
3/5/2017 20:59,0.281,
3/5/2017 21:29,0.348,
3/5/2017 21:59,0.317,
3/5/2017 22:29,0.381,
3/5/2017 22:59,0.404,
3/5/2017 23:29,0.327,
3/5/2017 23:59,0.356,
3/6/2017 0:29,0.332,
3/6/2017 0:59,0.349,
3/6/2017 1:29,0.412,
3/6/2017 1:59,0.313,
3/6/2017 2:29,0.385,
3/6/2017 2:59,0.360,
3/6/2017 3:29,0.423,
3/6/2017 3:59,0.500,
3/6/2017 4:29,0.197,
3/6/2017 4:59,0.299,
3/6/2017 5:29,0.164,
3/6/2017 5:59,0.212,
3/6/2017 6:29,0.341,
3/6/2017 6:59,0.340,
3/6/2017 7:29,0.251,
3/6/2017 7:59,0.311,
3/6/2017 8:29,0.364,
3/6/2017 8:59,0.309,
3/6/2017 9:29,0.322,
3/6/2017 9:59,0.307,
3/6/2017 10:29,0.267,
3/6/2017 10:59,0.293,
3/6/2017 11:29,0.294,
3/6/2017 11:59,0.304,
3/6/2017 12:29,0.303,
3/6/2017 12:59,0.351,
3/6/2017 13:29,0.343,
3/6/2017 13:59,0.368,
3/6/2017 14:29,0.355,
3/6/2017 14:59,1.015,1
3/6/2017 15:29,0.451,
3/6/2017 15:59,0.245,
3/6/2017 16:29,0.380,
3/6/2017 16:59,0.407,
3/6/2017 17:29,0.546,
3/6/2017 17:59,0.382,
3/6/2017 18:29,0.332,
3/6/2017 18:59,0.302,
3/6/2017 19:29,0.311,
3/6/2017 19:59,0.301,
3/6/2017 20:29,0.298,
3/6/2017 20:59,0.353,
3/6/2017 21:29,0.323,
3/6/2017 21:59,0.291,
3/6/2017 22:29,0.317,
3/6/2017 22:59,0.308,
3/6/2017 23:29,0.297,
3/6/2017 23:59,0.342,
3/7/2017 0:29,0.285,
3/7/2017 0:59,0.260,
3/7/2017 1:29,0.304,
3/7/2017 1:59,0.212,
3/7/2017 2:29,0.230,
3/7/2017 2:59,0.227,
3/7/2017 3:29,0.265,
3/7/2017 3:59,0.294,
3/7/2017 4:29,0.321,
3/7/2017 4:59,0.279,
3/7/2017 5:29,0.157,
3/7/2017 5:59,0.220,
3/7/2017 6:29,0.204,
3/7/2017 6:59,0.106,
3/7/2017 7:29,0.260,
3/7/2017 7:59,0.264,
3/7/2017 8:29,0.198,
3/7/2017 8:59,0.170,
3/7/2017 9:29,0.167,
3/7/2017 9:59,0.362,
3/7/2017 10:29,0.334,
3/7/2017 10:59,0.353,
3/7/2017 11:29,0.393,
3/7/2017 11:59,0.407,
3/7/2017 12:29,0.311,
3/7/2017 12:59,0.308,
3/7/2017 13:29,0.300,
3/7/2017 13:59,0.293,
3/7/2017 14:29,0.303,
3/7/2017 14:59,0.386,
3/7/2017 15:29,0.370,
3/7/2017 15:59,0.406,
3/7/2017 16:29,0.300,
3/7/2017 16:59,0.409,
3/7/2017 17:29,0.334,
3/7/2017 17:59,0.336,
3/7/2017 18:29,0.338,
3/7/2017 18:59,0.372,
3/7/2017 19:29,0.455,
3/7/2017 19:59,0.409,
3/7/2017 20:29,0.324,
3/7/2017 20:59,0.387,
3/7/2017 21:29,0.376,
3/7/2017 21:59,0.401,
3/7/2017 22:29,0.332,
3/7/2017 22:59,0.345,
3/7/2017 23:29,0.252,
3/7/2017 23:59,0.490,
3/8/2017 0:29,0.520,
3/8/2017 0:59,0.409,
3/8/2017 1:29,0.329,
3/8/2017 1:59,0.270,
3/8/2017 2:29,0.428,
3/8/2017 2:59,0.386,
3/8/2017 3:29,0.384,
3/8/2017 3:59,0.384,
3/8/2017 4:29,0.256,
3/8/2017 4:59,0.199,
3/8/2017 5:29,0.185,
3/8/2017 5:59,0.206,
3/8/2017 6:29,0.145,
3/8/2017 6:59,0.151,
3/8/2017 7:29,0.230,
3/8/2017 7:59,0.191,
3/8/2017 8:29,0.232,
3/8/2017 8:59,0.355,
3/8/2017 9:29,0.250,
3/8/2017 9:59,0.381,
3/8/2017 10:29,0.248,
3/8/2017 10:59,0.030,
3/8/2017 11:29,0.071,
3/8/2017 11:59,0.100,
3/8/2017 12:29,0.132,
3/8/2017 12:59,0.071,
3/8/2017 14:29,0.097,
3/8/2017 14:59,0.234,
3/8/2017 15:29,0.241,
3/8/2017 15:59,0.170,
3/8/2017 16:29,0.194,
3/8/2017 16:59,0.221,
3/8/2017 17:29,0.285,
3/8/2017 17:59,0.216,
3/8/2017 18:29,0.351,
3/8/2017 18:59,0.365,
3/8/2017 19:29,0.290,
3/8/2017 19:59,0.254,
3/8/2017 20:29,0.249,
3/8/2017 20:59,0.291,
3/8/2017 21:29,0.294,
3/8/2017 21:59,0.318,
3/8/2017 22:29,0.304,
3/8/2017 22:59,0.370,
3/8/2017 23:29,0.304,
3/8/2017 23:59,0.281,
3/9/2017 0:29,0.282,
3/9/2017 0:59,0.390,
3/9/2017 1:29,0.294,
3/9/2017 1:59,0.338,
3/9/2017 2:29,0.290,
3/9/2017 2:59,0.348,
3/9/2017 3:29,0.390,
3/9/2017 3:59,0.320,
3/9/2017 4:29,0.289,
3/9/2017 4:59,0.355,
3/9/2017 5:29,0.239,
3/9/2017 5:59,0.350,
3/9/2017 6:29,0.335,
3/9/2017 6:59,0.262,
3/9/2017 7:29,0.298,
3/9/2017 7:59,0.259,
3/9/2017 8:29,0.342,
3/9/2017 8:59,0.322,
3/9/2017 9:29,0.327,
3/9/2017 9:59,0.338,
3/9/2017 10:29,0.378,
3/9/2017 10:59,0.396,
3/9/2017 11:29,0.387,
3/9/2017 11:59,0.282,
3/9/2017 12:29,0.226,
3/9/2017 12:59,0.392,
3/9/2017 13:29,0.280,
3/9/2017 13:59,0.393,
3/9/2017 14:29,0.340,
3/9/2017 14:59,0.358,
3/9/2017 15:29,0.364,
3/9/2017 15:59,0.392,
3/9/2017 16:29,0.372,
3/9/2017 16:59,0.374,
3/9/2017 17:29,0.391,
3/9/2017 17:59,0.337,
3/9/2017 18:29,0.347,
3/9/2017 18:59,0.406,
3/9/2017 19:29,0.443,
3/9/2017 19:59,0.308,
3/9/2017 20:29,0.348,
3/9/2017 20:59,0.353,
3/9/2017 21:29,0.337,
3/9/2017 21:59,0.380,
3/9/2017 22:29,0.345,
3/9/2017 22:59,0.331,
3/9/2017 23:29,0.357,
3/9/2017 23:59,0.399,
3/10/2017 0:29,0.356,
3/10/2017 0:59,0.220,
3/10/2017 1:29,0.352,
3/10/2017 1:59,0.423,
3/10/2017 2:29,0.339,
3/10/2017 2:59,0.606,3
3/10/2017 3:29,0.334,
3/10/2017 3:59,0.340,
3/10/2017 4:29,0.507,
3/10/2017 4:59,0.299,
3/10/2017 5:29,0.335,
3/10/2017 5:59,0.350,
3/10/2017 6:29,0.340,
3/10/2017 6:59,0.254,
3/10/2017 7:29,0.294,
3/10/2017 7:59,0.278,
3/10/2017 8:29,0.405,
3/10/2017 8:59,0.030,3
3/10/2017 9:29,0.291,
3/10/2017 9:59,0.304,
3/10/2017 10:29,0.405,
3/10/2017 10:59,0.395,
3/10/2017 11:29,0.393,
3/10/2017 11:59,0.301,
3/10/2017 12:29,0.375,
3/10/2017 12:59,0.374,
3/10/2017 13:29,0.335,
3/10/2017 13:59,0.330,
3/10/2017 14:29,0.349,
3/10/2017 14:59,0.380,
3/10/2017 15:29,0.410,
3/10/2017 15:59,0.414,
3/10/2017 16:29,0.351,
3/10/2017 16:59,0.408,
3/10/2017 17:29,0.288,
3/10/2017 17:59,0.319,
3/10/2017 18:29,0.270,
3/10/2017 18:59,0.335,
3/10/2017 19:29,0.457,
3/10/2017 19:59,0.501,
3/10/2017 20:29,0.518,
3/10/2017 20:59,0.399,
3/10/2017 21:29,0.484,
3/10/2017 21:59,0.540,
3/10/2017 22:29,0.468,
3/10/2017 22:59,0.474,
3/10/2017 23:29,0.411,
3/10/2017 23:59,0.462,
3/11/2017 0:29,0.464,
3/11/2017 0:59,0.448,
3/11/2017 1:29,0.435,
3/11/2017 1:59,0.459,
3/11/2017 2:29,0.370,
3/11/2017 2:59,0.476,
3/11/2017 3:29,0.464,
3/11/2017 3:59,0.465,
3/11/2017 4:29,0.471,
3/11/2017 4:59,0.425,
3/11/2017 5:29,0.439,
3/11/2017 5:59,0.508,
3/11/2017 6:29,0.535,
3/11/2017 6:59,0.545,
3/11/2017 7:29,0.490,
3/11/2017 7:59,0.505,
3/11/2017 8:29,0.269,
3/11/2017 8:59,0.118,
3/11/2017 9:29,0.030,
3/11/2017 9:59,0.061,
3/11/2017 10:29,0.030,
3/11/2017 10:59,0.030,
3/11/2017 11:29,0.112,
3/11/2017 11:59,0.062,
3/11/2017 12:29,0.092,
3/11/2017 12:59,0.202,
3/11/2017 13:29,0.077,
3/11/2017 13:59,0.370,
3/11/2017 14:29,0.247,
3/11/2017 14:59,0.233,
3/11/2017 15:29,0.249,
3/11/2017 15:59,0.271,
3/11/2017 16:29,0.256,
3/11/2017 16:59,0.171,
3/11/2017 17:29,0.159,
3/11/2017 17:59,0.319,
3/11/2017 18:29,0.280,
3/11/2017 18:59,0.171,
3/11/2017 19:29,0.243,
3/11/2017 19:59,0.208,
3/11/2017 20:29,0.237,
3/11/2017 20:59,0.285,
3/11/2017 21:29,0.367,
3/11/2017 21:59,0.412,
3/11/2017 22:29,0.386,
3/11/2017 22:59,0.326,
3/11/2017 23:29,0.336,
3/11/2017 23:59,0.335,
3/12/2017 0:29,0.358,
3/12/2017 0:59,0.346,
3/12/2017 1:29,0.303,
3/12/2017 1:59,0.362,
3/12/2017 2:29,0.346,
3/12/2017 2:59,0.387,
3/12/2017 3:29,0.299,
3/12/2017 3:59,0.368,
3/12/2017 4:29,0.303,
3/12/2017 4:59,0.445,
3/12/2017 5:29,0.371,
3/12/2017 5:59,0.381,
3/12/2017 6:29,0.363,
3/12/2017 6:59,0.441,
3/12/2017 7:29,0.347,
3/12/2017 7:59,0.522,
3/12/2017 8:29,0.345,
3/12/2017 8:59,0.350,
3/12/2017 9:29,0.389,
3/12/2017 9:59,0.405,
3/12/2017 10:29,0.460,
3/12/2017 10:59,0.472,
3/12/2017 11:29,0.418,
3/12/2017 11:59,0.386,
3/12/2017 12:29,0.450,
3/12/2017 12:59,0.376,
3/12/2017 13:29,0.430,
3/12/2017 13:59,0.368,
3/12/2017 14:29,0.383,
3/12/2017 14:59,0.411,
3/12/2017 15:29,0.402,
3/12/2017 15:59,0.349,
3/12/2017 16:29,0.186,
3/12/2017 16:59,0.030,
3/12/2017 17:29,0.030,
3/12/2017 17:59,0.030,
3/12/2017 18:29,0.078,
3/12/2017 18:59,0.030,
3/12/2017 19:29,0.071,
3/12/2017 19:59,0.030,
3/12/2017 20:29,0.142,
3/12/2017 20:59,0.069,
3/12/2017 21:29,0.030,
3/12/2017 21:59,0.099,
3/12/2017 22:29,0.175,
3/12/2017 22:59,0.030,
3/12/2017 23:29,0.107,
3/12/2017 23:59,0.106,
3/13/2017 0:29,0.064,
3/13/2017 0:59,0.123,
3/13/2017 1:29,0.134,
3/13/2017 1:59,0.166,
3/13/2017 2:29,0.175,
3/13/2017 2:59,0.129,
3/13/2017 3:29,0.142,
3/13/2017 3:59,0.151,
3/13/2017 4:29,0.168,
3/13/2017 4:59,0.183,
3/13/2017 5:29,0.107,
3/13/2017 5:59,0.107,
3/13/2017 6:29,0.180,
3/13/2017 6:59,0.173,
3/13/2017 7:29,0.178,
3/13/2017 7:59,0.153,
3/13/2017 8:29,0.205,
3/13/2017 8:59,0.238,
3/13/2017 9:29,0.228,
3/13/2017 9:59,0.247,
3/13/2017 10:29,0.280,
3/13/2017 10:59,0.294,
3/13/2017 11:29,0.193,
3/13/2017 11:59,0.221,
3/13/2017 12:29,0.285,
3/13/2017 12:59,0.311,
3/13/2017 13:29,0.256,
3/13/2017 13:59,0.189,
3/13/2017 14:29,0.279,
3/13/2017 14:59,0.188,
3/13/2017 15:29,0.224,
3/13/2017 15:59,0.189,
3/13/2017 16:29,0.229,
3/13/2017 16:59,0.259,
3/13/2017 17:29,0.277,
3/13/2017 17:59,0.264,
3/13/2017 18:29,0.325,
3/13/2017 18:59,0.259,
3/13/2017 19:29,0.315,
3/13/2017 19:59,0.374,
3/13/2017 20:29,0.294,
3/13/2017 20:59,0.315,
3/13/2017 21:29,0.343,
3/13/2017 21:59,0.287,
3/13/2017 22:29,0.152,
3/13/2017 22:59,0.076,
3/13/2017 23:29,0.030,
3/13/2017 23:59,0.030,
3/14/2017 0:29,0.166,
3/14/2017 0:59,0.266,
3/14/2017 1:29,0.171,
3/14/2017 1:59,0.534,
3/14/2017 2:29,0.700,3
3/14/2017 2:59,0.326,
3/14/2017 3:29,0.328,
3/14/2017 3:59,0.338,
3/14/2017 4:29,0.372,
3/14/2017 4:59,0.319,
3/14/2017 5:29,0.320,
3/14/2017 5:59,0.409,
3/14/2017 6:29,0.359,
3/14/2017 6:59,0.388,
3/14/2017 7:29,0.639,3
3/14/2017 7:59,0.394,
3/14/2017 8:29,0.436,
3/14/2017 8:59,0.372,
3/14/2017 9:29,0.495,
3/14/2017 9:59,0.216,
3/14/2017 10:29,0.109,
3/14/2017 10:59,0.201,
3/14/2017 11:29,0.175,
3/14/2017 11:59,0.125,
3/14/2017 12:29,0.064,
3/14/2017 12:59,0.030,
3/14/2017 13:29,0.130,
3/14/2017 13:59,0.030,
3/14/2017 14:29,0.662,3
3/14/2017 14:59,0.246,
3/14/2017 15:29,0.164,
3/14/2017 15:59,0.187,
3/14/2017 16:29,0.218,
3/14/2017 16:59,0.291,
3/14/2017 17:29,0.133,
3/14/2017 17:59,0.085,
3/14/2017 18:29,0.067,
3/14/2017 18:59,0.103,
3/14/2017 19:29,0.166,
3/14/2017 19:59,0.228,
3/14/2017 20:29,0.235,
3/14/2017 20:59,0.186,
3/14/2017 21:29,0.125,
3/14/2017 21:59,0.186,
3/14/2017 22:29,0.302,
3/14/2017 22:59,0.203,
3/14/2017 23:29,0.341,
3/14/2017 23:59,0.473,
3/15/2017 0:29,0.197,
3/15/2017 0:59,0.370,
3/15/2017 1:29,0.300,
3/15/2017 1:59,0.272,
3/15/2017 2:29,0.363,
3/15/2017 2:59,0.281,
3/15/2017 3:29,0.242,
3/15/2017 3:59,0.187,
3/15/2017 4:29,0.120,
3/15/2017 4:59,0.202,
3/15/2017 5:29,0.199,
3/15/2017 5:59,0.147,
3/15/2017 6:29,0.247,
3/15/2017 6:59,0.309,
3/15/2017 7:29,0.309,
3/15/2017 7:59,0.245,
3/15/2017 8:29,0.240,
3/15/2017 8:59,0.268,
3/15/2017 9:29,0.267,
3/15/2017 9:59,0.222,
3/15/2017 10:29,0.189,
3/15/2017 10:59,0.353,
3/15/2017 11:29,0.224,
3/15/2017 11:59,0.100,
3/15/2017 12:29,0.153,
3/15/2017 12:59,0.448,
3/15/2017 13:29,0.119,
3/15/2017 13:59,0.162,
3/15/2017 14:29,0.132,
3/15/2017 14:59,0.030,
3/15/2017 15:29,0.073,
3/15/2017 15:59,0.113,
3/15/2017 16:29,0.030,
3/15/2017 16:59,0.076,
3/15/2017 17:29,0.080,
3/15/2017 17:59,0.153,
3/15/2017 18:29,0.205,
3/15/2017 18:59,0.233,
3/15/2017 19:29,0.330,
3/15/2017 19:59,0.129,
3/15/2017 20:29,0.141,
3/15/2017 20:59,0.182,
3/15/2017 21:29,0.234,
3/15/2017 21:59,0.114,
3/15/2017 22:29,0.079,
3/15/2017 22:59,0.194,
3/15/2017 23:29,0.152,
3/15/2017 23:59,0.220,
3/16/2017 0:29,0.271,
3/16/2017 0:59,0.141,
3/16/2017 1:29,0.158,
3/16/2017 1:59,0.075,
3/16/2017 2:29,0.331,
3/16/2017 2:59,0.100,
3/16/2017 3:29,0.109,
3/16/2017 3:59,0.157,
3/16/2017 4:29,0.226,
3/16/2017 4:59,0.146,
3/16/2017 5:29,0.030,
3/16/2017 5:59,0.284,
3/16/2017 6:29,0.175,
3/16/2017 6:59,0.176,
3/16/2017 7:29,0.124,
3/16/2017 7:59,0.302,
3/16/2017 8:29,0.217,
3/16/2017 8:59,0.215,
3/16/2017 9:29,0.189,
3/16/2017 9:59,0.150,
3/16/2017 10:29,0.170,
3/16/2017 10:59,0.248,
3/16/2017 11:29,0.157,
3/16/2017 11:59,0.312,
3/16/2017 12:29,0.235,
3/16/2017 12:59,0.229,
3/16/2017 13:29,0.160,
3/16/2017 13:59,0.157,
3/16/2017 14:29,0.267,
3/16/2017 14:59,0.299,
3/16/2017 15:29,0.293,
3/16/2017 15:59,0.200,
3/16/2017 16:29,0.283,
3/16/2017 16:59,0.188,
3/16/2017 17:29,0.232,
3/16/2017 17:59,0.190,
